unix,date,symbol,open,high,low,close,VolumeBTC,VolumeUSDT,tradecount,EMA,SMA,RSI
1511136000,11/20/2017,BTC/USDT,8038,8319.99,7954,8212,3857,31325904.01,NULL,7037.671848,7043.92,69.04803871
1511222400,11/21/2017,BTC/USDT,8212,8400,7801,8119.51,4468.09,36459262.83,NULL,7171.048935,7133.34,67.29569178
1511308800,11/22/2017,BTC/USDT,8119.51,8322.68,8091.09,8205.92,3518.81,28909672.15,NULL,7309.842411,7208.730714,68.10997871
1511395200,11/23/2017,BTC/USDT,8205.92,8260,8000,8019.99,4054.54,33078791.97,NULL,7417.798089,7273.225,64.39468893
1511481600,11/24/2017,BTC/USDT,8019.99,8369,7850,8138,4331.83,35190695.02,NULL,7522.881011,7340.367857,65.67451984
1511568000,11/25/2017,BTC/USDT,8138,8734.78,8090,8700.01,4228.66,35557462.89,NULL,7589.162209,7456.869286,71.01750008
1511654400,11/26/2017,BTC/USDT,8700.01,9350,8604.72,9128.02,4108.18,36788798.23,NULL,7662.340581,7632.223571,74.29859215
1511740800,11/27/2017,BTC/USDT,9128.02,9654.28,9112.04,9650,4473.98,42510408.37,NULL,7800.696504,7869.151429,77.6253651
1511827200,11/28/2017,BTC/USDT,9650,9939,9570.5,9896.8,4877.07,47842436.8,NULL,7977.67297,8096.580714,79.00886206
1511913600,11/29/2017,BTC/USDT,9896.8,11300.03,8520,9687.88,13041.92,132892125.4,NULL,8200.649907,8333.852857,74.7928497
1512000000,11/30/2017,BTC/USDT,9687.88,10900,8850.8,9838.96,9181.76,89443707.91,NULL,8426.803253,8508.697143,75.79857338
1512086400,12/1/2017,BTC/USDT,9838.96,10898,9380,10782.99,6033.85,61238619.44,NULL,8594.946819,8649.73,80.92098413
1512172800,12/2/2017,BTC/USDT,10782.99,11190,10620,10890.01,4700.93,51343786.05,NULL,8760.815243,8870.001429,81.40157275
1512259200,12/3/2017,BTC/USDT,10890.01,11825,10500,11165.41,5212.23,58847089.26,NULL,9030.438544,9093.435,82.61516231
1512345600,12/4/2017,BTC/USDT,11165.41,11600,10802,11579,4599.15,52088059.28,NULL,9278.381405,9316.821429,84.2746938
1512432000,12/5/2017,BTC/USDT,11579,11853,11447.68,11699.99,5510.92,64256817.15,NULL,9529.985218,9557.321429,84.73379669
1512518400,12/6/2017,BTC/USDT,11699.99,13615.23,11665.58,13550.05,6556.68,82493149.76,NULL,9803.187189,9813.07,89.69031978
1512604800,12/7/2017,BTC/USDT,13550.05,16649.96,13050,16599,7262.95,106276261.2,NULL,10056.09423,10194.79357,93.45927597
1512691200,12/8/2017,BTC/USDT,16599,17204.99,14015,15880,17344.04,267790028.5,NULL,10521.955,10807.58,85.51956574
1512777600,12/9/2017,BTC/USDT,15880,16269.3,12535,14656.07,13725,202610478.6,NULL,11332.22767,11360.58,73.99563325
1512864000,12/10/2017,BTC/USDT,14656.07,15720.12,12368,14899.98,16107.43,227450819.9,NULL,11938.59731,11786.01286,74.7265329
1512950400,12/11/2017,BTC/USDT,14899.98,17470,14899.98,16587.97,11632.79,189991754.6,NULL,12300.927,12198.29571,79.1038057
1513036800,12/12/2017,BTC/USDT,16587.97,16976.45,15875,16349.99,9309.36,153618681.2,NULL,12647.4674,12693.865,77.07696931
1513123200,12/13/2017,BTC/USDT,16349.99,16546,14666.56,16033.29,12216.88,193659309.9,NULL,13172.86775,13154.80714,74.34688306
1513209600,12/14/2017,BTC/USDT,16033.29,16445,15450,16334.98,11220.26,179714368.7,NULL,13596.48405,13608.05071,75.24635662
1513296000,12/15/2017,BTC/USDT,16334.98,17991,16298.45,17539.83,8999.13,156645098.6,NULL,13921.39151,14072.05214,78.49007998
1513382400,12/16/2017,BTC/USDT,17539.83,19539,17190.01,19102.66,4118.28,74736577.26,NULL,14243.20331,14554.68357,81.81823897
1513468800,12/17/2017,BTC/USDT,19102.66,19798.68,18510,18860.02,8980.73,172113390.5,NULL,14682.75353,15141.30143,79.75495833
1513555200,12/18/2017,BTC/USDT,18860.02,19300,17029.98,18856.25,10280.98,190057336.9,NULL,15272.0744,15690.91643,79.72131908
1513555200000,12/18/2017 00:00,BTC/USDT,18860.04,19300,17029.98,18856.25,10624.63307,196339245.7,91956,15750.46714,16210.72,79.72131908
1513641600000,12/19/2017 00:00,BTC/USDT,18856.25,18950,16300,17295.2,13210.74822,232790625.9,116569,16164.57152,16721.88143,66.29352848
1513728000000,12/20/2017 00:00,BTC/USDT,17295.2,17720.35,14777.66,16488.98,13450.49669,221193892.5,129762,16523.46199,16989.39214,60.61504994
1513814400000,12/21/2017 00:00,BTC/USDT,16480.52,17309.5,14022,15492.64,20324.2173,320176825.3,117731,16626.36039,16981.53357,54.41214171
1513900800000,12/22/2017 00:00,BTC/USDT,15514.03,15699.34,10961,13326.61,36076.27118,477509934.7,243261,16608.043,16953.865,43.89551181
1513987200000,12/23/2017 00:00,BTC/USDT,13326.61,14950,12978.18,13300,13141.53888,184759685.3,135005,16459.3226,16858.90357,43.78355336
1514073600000,12/24/2017 00:00,BTC/USDT,13300,13819.99,11640,13500,28557.53499,365709589.6,173557,16041.62759,16744.61929,44.92064483
1514160000000,12/25/2017 00:00,BTC/USDT,13500,14300,12708,13699.34,15748.20761,213139657.6,116416,15676.07724,16524.05,46.09106528
1514246400000,12/26/2017 00:00,BTC/USDT,13699.34,16050,13533,15689.01,15034.6681,224843731.9,133133,15385.93361,16334.71786,56.11504148
1514332800000,12/27/2017 00:00,BTC/USDT,15709.98,16498.05,14200.15,15459.99,14959.86472,231229932.5,142202,15161.05446,16310.12643,54.85077368
1514419200000,12/28/2017 00:00,BTC/USDT,15459.97,15539.99,13150,14182.11,21717.85801,303401228,178032,15231.44853,16247.62714,48.31041054
1514505600000,12/29/2017 00:00,BTC/USDT,14199.14,14981,13850,14378.9,18072.00812,260911629.2,142100,15261.92073,16007.79,49.31275145
1514592000000,12/30/2017 00:00,BTC/USDT,14378.99,14398.85,11750,12440.01,19221.15804,247803953.8,190204,15117.94597,15670.37857,40.89787174
1514678400000,12/31/2017 00:00,BTC/USDT,12345.1,14050.11,12149.98,13716.36,11768.98972,155283285.4,138893,15019.4065,15211.80643,47.2760665
1514764800000,1/1/2018 00:00,BTC/USDT,13715.65,13818.55,12750,13380,8609.915844,114799747.4,105595,14675.48697,14844.67143,45.87114053
1514851200000,1/2/2018 00:00,BTC/USDT,13382.16,15473.49,12890.02,14675.11,20078.09211,279717107.4,177728,14547.60337,14453.51071,51.80942756
1514937600000,1/3/2018 00:00,BTC/USDT,14690,15307.56,14150,14919.51,15905.66764,236116868.3,162787,14391.92292,14266.36143,52.86041445
1515024000000,1/4/2018 00:00,BTC/USDT,14919.51,15280,13918.04,15059.54,21329.64957,312781583.8,170310,14429.6812,14154.25643,53.48633661
1515110400000,1/5/2018 00:00,BTC/USDT,15059.56,17176.24,14600,16960.39,23251.49113,369321956.5,192969,14494.99171,14123.32071,61.04739391
1515196800000,1/6/2018 00:00,BTC/USDT,16960.39,17143.13,16011.21,17069.79,18571.45751,309216921,158242,14570.26481,14382.87643,61.43593676
1515283200000,1/7/2018 00:00,BTC/USDT,17069.79,17099.96,15610,16150.03,12493.12556,206194706.4,120269,14888.94817,14652.14714,56.34712861
1515369600000,1/8/2018 00:00,BTC/USDT,16218.85,16322.3,12812,14902.54,26600.60991,396569997.2,208642,15179.72708,14841.435,50.26561313
1515456000000,1/9/2018 00:00,BTC/USDT,14902.54,15500,14011.05,14400,14315.00425,210630187.5,156656,15309.1008,14927.37786,48.0173039
1515542400000,1/10/2018 00:00,BTC/USDT,14401,14955.66,13131.31,14907.09,17411.00166,244011366.8,161476,15254.8927,14835.30571,50.42682582
1515628800000,1/11/2018 00:00,BTC/USDT,14940,14968.68,11400,13238.78,33554.72375,446587594.7,239416,15140.907,14795.81286,43.31351339
1515715200000,1/12/2018 00:00,BTC/USDT,13238.76,14109.78,12500,13740.01,16417.16214,222516076.3,134452,15109.7314,14728.43214,45.78781235
1515801600000,1/13/2018 00:00,BTC/USDT,13749.95,14580,13706.15,14210,12221.50853,173086488.5,123639,14860.27122,14682.79714,48.0764309
1515888000000,1/14/2018 00:00,BTC/USDT,14210,14339.5,12569.2,13474.99,17017.89433,226525305.1,152364,14710.90305,14809.225,44.88512639
1515974400000,1/15/2018 00:00,BTC/USDT,13477.98,14249.99,13147.79,13539.93,14652.09471,200614554.5,145362,14644.11598,14791.98429,45.23104521
1516060800000,1/16/2018 00:00,BTC/USDT,13500,13542.93,9035,10900,63401.16918,722150828.1,418243,14488.23252,14803.40786,35.48171469
1516147200000,1/17/2018 00:00,BTC/USDT,10899.99,11680.99,9037.94,10988.79,72331.79665,744154180.1,517293,14361.79218,14533.75714,35.98151885
1516233600000,1/18/2018 00:00,BTC/USDT,10972.59,11878.82,10435.33,10961.97,48464.43494,541289614.1,393112,13900.21989,14252.99143,35.8910742
1516320000000,1/19/2018 00:00,BTC/USDT,10960,11795,10360,11474.98,34129.37542,382773499.2,273271,13512.02924,13960.30786,39.04716206
1516406400000,1/20/2018 00:00,BTC/USDT,11474.98,13099,11412.45,12799.94,28768.85783,358561107.8,251647,13172.02134,13568.49286,46.38812753
1516492800000,1/21/2018 00:00,BTC/USDT,12799.8,12799.8,10965,11530,41379.77343,485289230.8,360207,12945.74916,13263.50357,41.25900452
1516579200000,1/22/2018 00:00,BTC/USDT,11530,11926.35,9900.24,10760.05,43752.60679,475716514.2,363264,12926.30794,12933.50143,38.48091841
1516665600000,1/23/2018 00:00,BTC/USDT,10760.05,11399,9905,10799.18,37473.92255,399419413.2,355286,12740.13355,12637.60929,38.70679504
1516752000000,1/24/2018 00:00,BTC/USDT,10799.14,11570.48,10500,11349.99,27158.58776,299470607.4,293429,12476.12241,12380.40786,41.9384623
1516838400000,1/25/2018 00:00,BTC/USDT,11349.96,11794.05,10950.21,11175.27,20839.95418,236081365,221040,12252.53009,12126.32929,41.19646933
1516924800000,1/26/2018 00:00,BTC/USDT,11184.7,11643,10311.15,11089,33056.87196,360482470.2,314720,12132.19141,11978.93571,40.81251242
1517011200000,1/27/2018 00:00,BTC/USDT,11089,11650,10842.69,11491,18860.76835,212663199.5,207478,12004.60189,11789.57786,43.45706247
1517097600000,1/28/2018 00:00,BTC/USDT,11499.98,12244,11408,11879.95,16887.33952,200211582.9,206247,11882.52164,11595.36357,45.97236512
1517184000000,1/29/2018 00:00,BTC/USDT,11879.95,11975.02,11139.55,11251,14170.37754,162110154.9,169199,11830.31875,11481.43214,42.66705949
1517270400000,1/30/2018 00:00,BTC/USDT,11250.11,11308.42,9900,10237.51,25554.37295,268978329.5,259212,11836.93625,11317.93714,37.93410191
1517356800000,1/31/2018 00:00,BTC/USDT,10230,10425.85,9700,10285.1,18015.95681,181644207.1,201422,11758.81142,11270.61643,38.28031582
1517443200000,2/1/2018 00:00,BTC/USDT,10285.1,10335,8750.99,9224.52,33564.76431,317636346,316020,11555.97123,11220.35286,33.7605733
1517529600000,2/2/2018 00:00,BTC/USDT,9224.52,9250,8010.02,8873.03,49971.62698,434236483.7,453411,11386.52173,11096.24929,32.39543629
1517616000000,2/3/2018 00:00,BTC/USDT,8873.03,9473.01,8229,9199.96,28725.00074,256834729.1,327519,11098.25483,10910.39571,35.02706955
1517702400000,2/4/2018 00:00,BTC/USDT,9199.96,9368,7930,8184.81,32014.30845,274912288.4,356134,10801.55819,10653.25429,30.99275577
1517788800000,2/5/2018 00:00,BTC/USDT,8179.99,8382.8,6625,6939.99,63403.18258,471166218.7,533510,10588.01176,10414.31214,26.90111766
1517875200000,2/6/2018 00:00,BTC/USDT,6939.63,7878,6000.01,7652.14,100201.5003,684364276.4,785996,10267.58486,10141.45071,32.39951871
1517961600000,2/7/2018 00:00,BTC/USDT,7655.02,8476,7150.01,7599,60778.4605,477935038.8,514893,9823.905547,9916.662143,32.20485643
1518048000000,2/8/2018 00:00,BTC/USDT,7599,7844,7572.09,7784.02,1521.537318,11770168.04,12417,9534.336808,9648.734286,33.69850481
1518134400000,2/9/2018 00:00,BTC/USDT,7789.9,8738,7789.9,8683.92,20482.91083,173348469.8,273091,9276.2919,9406.502143,40.55816007
1518220800000,2/10/2018 00:00,BTC/USDT,8683.93,9065.78,8120,8533.98,49381.51265,423411421.9,537578,9077.322313,9234.710714,39.81893524
1518307200000,2/11/2018 00:00,BTC/USDT,8533.99,8549,7726.53,8063.88,45025.18795,366966437.2,524626,9024.868671,9023.495,37.51054561
1518393600000,2/12/2018 00:00,BTC/USDT,8063.82,8989,8053,8903,41987.85049,362440827,477660,8959.416849,8750.918571,43.77609271
1518480000000,2/13/2018 00:00,BTC/USDT,8903,8950,8351,8539.9,35454.97296,305165143.7,401893,8840.011935,8583.204286,41.82200533
1518566400000,2/14/2018 00:00,BTC/USDT,8535.17,9489.6,8533,9449.99,40811.95287,370126692.7,514897,8848.410344,8461.946429,48.07806175
1518652800000,2/15/2018 00:00,BTC/USDT,9449.98,10219.5,9301.5,10000.09,52427.59672,512388484.7,608349,8807.275632,8402.295714,51.47472067
1518739200000,2/16/2018 00:00,BTC/USDT,10000.89,10323.37,9666,10159.98,38161.20597,381103299.2,405310,8892.970881,8457.693571,52.448432
1518825600000,2/17/2018 00:00,BTC/USDT,10156.07,11075.07,10050,11039.55,41882.10841,446012696.2,413585,9040.586763,8549.618571,57.50061025
1518912000000,2/18/2018 00:00,BTC/USDT,11039.55,11274,10080,10383.43,61137.38073,649423311.3,537534,9189.839195,8681.017857,52.9787889
1518998400000,2/19/2018 00:00,BTC/USDT,10375.01,11250,10270.33,11153,40831.41713,443766562.7,366882,9436.467302,8838.062143,57.22748146
1519084800000,2/20/2018 00:00,BTC/USDT,11147.11,11786.01,11100.59,11200.99,48153.35429,551573232.2,432197,9562.728995,9138.991429,57.4854616
1519171200000,2/21/2018 00:00,BTC/USDT,11195.07,11304.03,10200,10437.6,68113.81875,731537130.5,542340,9774.765129,9392.480714,52.10206045
1519257600000,2/22/2018 00:00,BTC/USDT,10439.02,10933.44,9679,9811.04,67060.16648,682006373.9,506273,9964.928445,9595.237857,48.11900595
1519344000000,2/23/2018 00:00,BTC/USDT,9815.55,10435,9570.19,10131.04,57202.70237,571800753.5,467480,10027.95132,9740.025,50.21241643
1519430400000,2/24/2018 00:00,BTC/USDT,10131.04,10496.97,9352,9694.51,40888.1563,405618586.6,337918,9999.02981,9843.390714,47.40248321
1519516800000,2/25/2018 00:00,BTC/USDT,9694.51,9847,9274.8,9590,28373.51759,271286599.1,233567,10016.63117,9926.285714,46.72827649
1519603200000,2/26/2018 00:00,BTC/USDT,9590,10444.32,9350,10324,34878.29276,347559259.7,285276,9973.68168,10035.29429,51.90241607
1519689600000,2/27/2018 00:00,BTC/USDT,10321,10870,10121,10569.04,30705.38512,324295371.1,240542,9922.524122,10136.79429,53.52528604
1519776000000,2/28/2018 00:00,BTC/USDT,10584.33,11098,10300,10326.76,30800.98378,327914696.1,277886,9976.054239,10281.73286,51.66895508
1519862400000,3/1/2018 00:00,BTC/USDT,10325.64,11060.41,10240,10920,25092.55393,268172535.4,230428,10055.11901,10344.35929,55.71858593
1519948800000,3/2/2018 00:00,BTC/USDT,10923.36,11200,10770,11039,23910.71009,262936307,211691,10091.33781,10410.06714,56.50585158
1520035200000,3/3/2018 00:00,BTC/USDT,11038.99,11544,11015.01,11464.48,21287.15328,241749497.9,190444,10201.8261,10472.85429,59.29255372
1520121600000,3/4/2018 00:00,BTC/USDT,11464.47,11565,11050.02,11515,17295.91865,194849579.1,168359,10313.44929,10503.20643,59.62334869
1520208000000,3/5/2018 00:00,BTC/USDT,11515,11710,11415.01,11454,15144.23106,174866951.4,164318,10466.92005,10584.03286,58.99991879
1520294400000,3/6/2018 00:00,BTC/USDT,11455,11455,10555.48,10716.48,29515.57236,323842216.6,250306,10606.66404,10605.53286,51.92994545
1520380800000,3/7/2018 00:00,BTC/USDT,10716.48,10899,9389.31,9910,50647.67108,514808033.5,396721,10719.64217,10570.925,45.50810389
1520467200000,3/8/2018 00:00,BTC/USDT,9910,10099,9060,9271.64,41109.47323,394641280.6,336514,10719.22055,10533.23929,41.16837868
1520553600000,3/9/2018 00:00,BTC/USDT,9267.07,9410,8329,9227,64112.29141,567082901.1,462712,10611.32447,10494.71071,40.87483502
1520640000000,3/10/2018 00:00,BTC/USDT,9230,9490,8667.07,8770.22,37180.01286,341210248.4,288066,10432.69988,10430.13643,37.89712257
1520726400000,3/11/2018 00:00,BTC/USDT,8770.22,9740,8450,9533.57,44325.97339,403491260.9,333367,10271.93989,10364.11571,45.09552028
1520812800000,3/12/2018 00:00,BTC/USDT,9533.57,9888.88,8780,9131.34,42230.77793,395562731.9,336642,10071.71057,10360.085,42.31242867
1520899200000,3/13/2018 00:00,BTC/USDT,9131.34,9474,8823,9150,40191.40936,367353984.7,342734,9999.958498,10274.895,42.4897501
1520985600000,3/14/2018 00:00,BTC/USDT,9151.92,9333.78,7900.28,8170,49708.09411,426058009.8,399127,9884.142698,10173.535,36.19687441
1521072000000,3/15/2018 00:00,BTC/USDT,8184.01,8430,7650,8240.98,52291.02228,422130717.5,400529,9786.257005,10019.48071,36.92551488
1521158400000,3/16/2018 00:00,BTC/USDT,8240.98,8611.64,7900,8260,38815.40989,322355002.2,255807,9570.756071,9828.122143,37.13269848
1521244800000,3/17/2018 00:00,BTC/USDT,8260,8348.62,7721.99,7824.8,33110.20633,265973111.6,292041,9393.452595,9629.622143,34.35222016
1521331200000,3/18/2018 00:00,BTC/USDT,7824.01,8317.4,7322,8189.99,59488.23171,458311733.5,423336,9242.325582,9369.645,38.51287655
1521417600000,3/19/2018 00:00,BTC/USDT,8189,8705.23,8088.4,8600,55297.08494,462654339,360414,9053.322171,9132.144286,42.88930197
1521504000000,3/20/2018 00:00,BTC/USDT,8595.01,9050,8280,8909.98,44865.10584,387879393.5,298261,8938.211215,8928.287143,46.01762268
1521590400000,3/21/2018 00:00,BTC/USDT,8909.96,9177.01,8750.6,8885,39972.40537,358157473.4,293696,8893.116386,8799.251429,45.79990095
1521676800000,3/22/2018 00:00,BTC/USDT,8884.82,9100,8465.1,8722.9,40617.55681,354804129.3,276449,8895.364868,8726.037143,44.33404848
1521763200000,3/23/2018 00:00,BTC/USDT,8720,8909,8269,8898.03,39991.00767,340755592.5,278571,8893.982886,8686.841429,46.33252523
1521849600000,3/24/2018 00:00,BTC/USDT,8898.04,8999.95,8491,8546.86,35466.60957,313254829.9,270300,8871.171834,8663.343571,42.99896
1521936000000,3/25/2018 00:00,BTC/USDT,8531.25,8669.85,8365.77,8470.15,29001.76932,247023172.3,215660,8874.752923,8647.389286,42.28329291
1522022400000,3/26/2018 00:00,BTC/USDT,8470.14,8514.89,7831,8134.23,44033.59566,358429758.9,310462,8831.033867,8571.430714,39.20596481
1522108800000,3/27/2018 00:00,BTC/USDT,8134.22,8215.94,7730,7795.51,37427.64805,297609656.4,266540,8782.916018,8500.208571,36.33443655
1522195200000,3/28/2018 00:00,BTC/USDT,7795.51,8109,7728,7949.3,26401.33167,209186093.2,183620,8696.424549,8403.459286,38.53562076
1522281600000,3/29/2018 00:00,BTC/USDT,7949.3,7975,6941.11,7090.14,54620.91513,405591158.6,359537,8576.302609,8387.695,31.90010672
1522368000000,3/30/2018 00:00,BTC/USDT,7090.16,7292.43,6600.1,6840.23,65306.03198,450352009.2,400057,8492.702261,8305.492143,30.26749481
1522454400000,3/31/2018 00:00,BTC/USDT,6840.24,7223.36,6777,6923.91,36868.53909,258341534.5,240293,8305.69396,8204.08,31.53108713
1522540800000,4/1/2018 00:00,BTC/USDT,6922,7049.98,6430,6813.01,44071.43046,297470498.8,260942,8110.298765,8139.730714,30.73618042
1522627200000,4/2/2018 00:00,BTC/USDT,6813.01,7125,6765,7056,32123.56007,224322159.4,206780,7952.113596,8041.375,34.62510702
1522713600000,4/3/2018 00:00,BTC/USDT,7063.97,7520,7011.01,7405.21,37787.33181,277080072.8,248143,7800.233117,7931.089286,39.85182114
1522800000000,4/4/2018 00:00,BTC/USDT,7405.21,7427.52,6707,6796.1,42227.1838,297443582.7,277249,7701.002035,7823.605714,34.64834058
1522886400000,4/5/2018 00:00,BTC/USDT,6796.1,6902,6566.69,6770.76,39029.73146,263446941.1,238476,7661.563097,7674.398571,34.44683335
1522972800000,4/6/2018 00:00,BTC/USDT,6770,6850,6500,6601.39,27455.01192,182139799.8,162456,7546.168017,7534.96,33.06275159
1523059200000,4/7/2018 00:00,BTC/USDT,6601.39,7070,6586.28,6895.8,32269.57827,222323863.5,178577,7442.780281,7370.914286,37.74533073
1523145600000,4/8/2018 00:00,BTC/USDT,6895.81,7109.13,6880,7018,21427.67317,149967346.7,152461,7330.594911,7252.981429,39.63297593
1523232000000,4/9/2018 00:00,BTC/USDT,7011.04,7185,6611,6782.72,34078.29721,234309953.8,212669,7272.622256,7149.256429,37.28862158
1523318400000,4/10/2018 00:00,BTC/USDT,6781.55,6890,6656,6843.9,22326.7281,151417844.3,147755,7238.672622,7052.72,38.31047162
1523404800000,4/11/2018 00:00,BTC/USDT,6839.56,6990,6787,6953.79,23997.87118,165264003.4,155607,7177.878939,6984.747857,40.19545866
1523491200000,4/12/2018 00:00,BTC/USDT,6953.78,8012.23,6743.2,7923,64861.59599,485176252.5,404588,7133.348414,6913.64,53.64813105
1523577600000,4/13/2018 00:00,BTC/USDT,7922.99,8233.39,7732,7877.41,55044.52315,439884522.7,351905,7109.407292,6973.13,53.04370297
1523664000000,4/14/2018 00:00,BTC/USDT,7877.48,8186,7810,7999.01,31621.28636,252868761.3,194500,7217.88632,7047.214286,54.51567793
1523750400000,4/15/2018 00:00,BTC/USDT,8004,8429.54,7999.02,8355,27946.72044,230287099.6,181778,7305.82281,7124.007143,58.60664612
1523836800000,4/16/2018 00:00,BTC/USDT,8355.07,8419,7867,8064.92,36664.06972,295817536.5,226748,7398.247769,7234.149286,54.3193488
1523923200000,4/17/2018 00:00,BTC/USDT,8064.92,8173.7,7825.4,7885.02,32152.60357,258221765.6,221228,7525.814733,7306.215,51.78904483
1524009600000,4/18/2018 00:00,BTC/USDT,7890.96,8236.43,7868,8173,26969.04457,217649160.1,183472,7597.695435,7340.487143,55.37276406
1524096000000,4/19/2018 00:00,BTC/USDT,8173.99,8296,8080,8278,27113.84746,222675105.8,196821,7636.005377,7438.837143,56.6383898
1524182400000,4/20/2018 00:00,BTC/USDT,8273.84,8930,8177.09,8856.98,39795.33749,337288580.4,289687,7707.60466,7546.497143,62.88831633
1524268800000,4/21/2018 00:00,BTC/USDT,8852.12,9035,8565,8915.31,40872.22991,358915978.1,295374,7783.657372,7707.610714,63.45973484
1524355200000,4/22/2018 00:00,BTC/USDT,8915.31,9020.67,8727.68,8787.02,29458.25348,261804372.9,229871,7926.767056,7851.861429,61.22682644
1524441600000,4/23/2018 00:00,BTC/USDT,8785.7,8985,8745,8934.01,25838.11471,229754640.6,190944,8058.572782,7978.22,62.84016709
1524528000000,4/24/2018 00:00,BTC/USDT,8934,9731.01,8922,9619.99,46268.79011,431210048.1,326608,8155.699078,8131.883571,69.26713487
1524614400000,4/25/2018 00:00,BTC/USDT,9618.96,9759.82,8730,8869.99,81110.03759,745137763,477363,8259.473867,8330.175714,57.54796534
1524700800000,4/26/2018 00:00,BTC/USDT,8869.99,9307.48,8651.62,9266,43300.30425,385046648.1,285850,8440.876018,8467.047143,61.27364733
1524787200000,4/27/2018 00:00,BTC/USDT,9267.03,9395,8889,8915.35,37241.34704,342805674.6,268471,8498.091216,8562.975714,56.54181456
1524873600000,4/28/2018 00:00,BTC/USDT,8915.35,9427.48,8870,9348,34759.62842,321653866.2,257288,8600.479054,8637.114286,60.58619133
1524960000000,4/29/2018 00:00,BTC/USDT,9348,9570.51,9163.74,9419,38149.85004,357004896,311494,8642.461847,8733.470714,61.22394066
1525046400000,4/30/2018 00:00,BTC/USDT,9417.04,9458.64,9124.99,9246.01,35002.03388,325019389.2,285951,8736.5336,8809.470714,58.73042508
1525132800000,5/1/2018 00:00,BTC/USDT,9246.01,9248.99,8800.49,9071.48,41018.46363,368688349.6,268741,8827.52912,8893.834286,56.24166654
1525219200000,5/2/2018 00:00,BTC/USDT,9071.48,9268,8970.2,9247.84,26123.54396,238421833.8,188258,8883.326571,8978.581429,58.17059445
1525305600000,5/3/2018 00:00,BTC/USDT,9247.81,9844,9168.4,9750,38768.38829,366028365.2,282581,8908.413695,9055.355714,63.1514337
1525392000000,5/4/2018 00:00,BTC/USDT,9750,9830.04,9520.85,9713.99,28681.58888,277565997.6,210165,8953.670536,9160.498571,62.57600128
1525478400000,5/5/2018 00:00,BTC/USDT,9714,10020,9682,9864,24990.01835,246807563.5,212076,9059.847797,9221.713571,64.0457501
1525564800000,5/6/2018 00:00,BTC/USDT,9863.99,9970,9417.03,9659.01,27690.35156,267359420.3,229309,9147.066758,9289.477143,60.54646848
1525651200000,5/7/2018 00:00,BTC/USDT,9661.02,9689.67,9181,9365,33787.64001,316015961.4,230754,9242.657857,9351.762143,55.83447054
1525737600000,5/8/2018 00:00,BTC/USDT,9365,9475.7,9060.54,9187.56,25533.83189,236418155.7,189159,9298.171476,9382.547143,53.1462611
1525824000000,5/9/2018 00:00,BTC/USDT,9178,9390,8965,9310,25673.5249,235736782.3,192337,9307.081946,9351.659286,54.76469403
1525910400000,5/10/2018 00:00,BTC/USDT,9310,9395.12,8970,9002.2,25055.06372,231595002.6,221075,9291.145686,9383.088571,50.08134608
1525996800000,5/11/2018 00:00,BTC/USDT,9002.21,9016.8,8341,8400,48227.04806,418859806.5,365538,9293.659595,9364.245714,42.43525607
1526083200000,5/12/2018 00:00,BTC/USDT,8405.94,8646.88,8153,8465.94,40241.32081,337899865.9,310305,9254.798315,9327.435,43.45329317
1526169600000,5/13/2018 00:00,BTC/USDT,8475.44,8763.36,8298,8679.71,25632.86936,219455683.1,215590,9140.825207,9264.430714,46.74163784
1526256000000,5/14/2018 00:00,BTC/USDT,8679.71,8879.99,8277,8663.34,37389.66653,320583612.2,292731,9050.840513,9211.624286,46.51854648
1526342400000,5/15/2018 00:00,BTC/USDT,8663.37,8859.99,8401.3,8462,28126.95614,242341031.1,360379,9001.356444,9170.005,43.7525701
1526428800000,5/16/2018 00:00,BTC/USDT,8462,8488,8083.01,8330,31130.71891,257056552.4,300842,8956.287585,9126.470714,41.98980384
1526515200000,5/17/2018 00:00,BTC/USDT,8330,8464,7979,8041.46,25439.8448,209489039.3,310780,8890.382574,9060.910714,38.35233143
1526601600000,5/18/2018 00:00,BTC/USDT,8038.82,8273.21,7911.9,8239.81,23476.15825,189870380.9,183913,8815.664897,8938.872143,42.06758416
1526688000000,5/19/2018 00:00,BTC/USDT,8238.01,8390.8,8095.73,8233.49,17193.42428,141878775.4,134185,8712.437578,8833.573571,41.98076978
1526774400000,5/20/2018 00:00,BTC/USDT,8233.49,8609,8163.9,8526.98,19957.05711,167440553.7,161265,8649.420567,8717.108571,47.40852612
1526860800000,5/21/2018 00:00,BTC/USDT,8526.97,8595.31,8305,8381.24,21516.59649,181750674.8,184158,8593.963158,8636.249286,45.14974662
1526947200000,5/22/2018 00:00,BTC/USDT,8386.89,8400.18,7935.11,7977.11,23710.90286,194335432.4,192154,8585.03207,8565.980714,39.52598282
1527033600000,5/23/2018 00:00,BTC/USDT,7977.12,8031.9,7425,7501.95,42910.66677,331238049.6,306812,8557.859794,8479.52,34.14135197
1527120000000,5/24/2018 00:00,BTC/USDT,7501.95,7730.73,7266.99,7575.01,37845.4466,284286378.5,253694,8480.426488,8350.373571,35.59420827
1527206400000,5/25/2018 00:00,BTC/USDT,7578.99,7649.55,7308.15,7457,26739.95664,199749586,239025,8349.962957,8248.431429,34.27880374
